BVE0443169, CR,PER,114265,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Potenza(1924)
BVE0443169, CR,PER,114266,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Ravenna(1924)
BVE0443169, CR,PER,114267,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Reggio Calabria(1924)
BVE0443169, CR,PER,114268,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Reggio Emilia(1924)
BVE0443169, CR,PER,114269,1924,A.UFF     ,5.32                    ,            ,                    ,"Provincia di Roma, fascicolo 1(1924)"
BVE0443169, CR,PER,114270,1924,A.UFF     ,5.32                    ,            ,                    ,"Provincia di Roma, fascicolo 2(1924)"
BVE0443169, CR,PER,114271,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Salerno(1924)
BVE0443169, CR,PER,114272,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Sassari(1924)
BVE0443169, CR,PER,114273,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Siena(1924)
BVE0443169, CR,PER,114274,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Siracusa(1924)
BVE0443169, CR,PER,114275,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Sondrio(1924)
BVE0443169, CR,PER,114276,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Spezia(1924)
BVE0443169, CR,PER,114277,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Teramo(1924)
BVE0443169, CR,PER,114279,1924,A.UFF     ,5.32                    ,            ,                    ,"Provincia di Torino, fascicolo 1(1924)"
BVE0443169, CR,PER,114280,1924,A.UFF     ,5.32                    ,            ,                    ,"Provincia di Torino, fascicolo 2(1924)"
BVE0443169, CR,PER,114281,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Trapani(1924)
BVE0443169, CR,PER,114282,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Treviso(1924)
BVE0443169, CR,PER,114278,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Trieste(1924)
BVE0443169, CR,PER,114283,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Venezia(1924)
BVE0443169, CR,PER,114284,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Verona(1924)
BVE0443169, CR,PER,114285,1924,A.UFF     ,5.32                    ,            ,                    ,Provincia di Vicenza(1924)
BVE0443169, CR,PER,104647,1927,A.UFF     ,5.33                    ,            ,                    ,Provincia di Trieste(1927)
BVE0443169, CR,PER,104574,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Bari(1928)
BVE0443169, CR,PER,104573,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Bologna(1928)
BVE0443169, CR,PER,104577,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Cagliari(1928)
BVE0443169, CR,PER,104576,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Catania(1928)
BVE0443169, CR,PER,104575,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Firenze(1928)
BVE0443169, CR,PER,104652,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Livorno(1928)
BVE0443169, CR,PER,104651,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Messina(1928)
BVE0443169, CR,PER,104650,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Milano(1928)
BVE0443169, CR,PER,104648,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Palermo(1928)
BVE0443169, CR,PER,104653,1928,A.UFF     ,5.33                    ,            ,                    ,Provincia di Venezia(1928)
BVE0443169, CR,PER,104550,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Agrigento(1929)
BVE0443169, CR,PER,104552,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Ascoli Piceno(1929)
BVE0443169, CR,PER,104549,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Bari(1929)
BVE0443169, CR,PER,104553,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Belluno(1929)
BVE0443169, CR,PER,104555,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Brindisi(1929)
BVE0443169, CR,PER,104554,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Caltanissetta(1929)
BVE0443169, CR,PER,104563,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Carnaro(1929)
BVE0443169, CR,PER,104564,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Catanzaro(1929)
BVE0443169, CR,PER,104565,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Chieti(1929)
BVE0443169, CR,PER,104562,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Enna(1929)
BVE0443169, CR,PER,104561,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Ferrara(1929)
BVE0443169, CR,PER,104566,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Genova(1929)
BVE0443169, CR,PER,104557,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Grosseto(1929)
BVE0443169, CR,PER,104558,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Imperia(1929)
BVE0443169, CR,PER,104559,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Livorno(1929)
BVE0443169, CR,PER,104560,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Lucca(1929)
BVE0443169, CR,PER,104556,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Macerata(1929)
BVE0443169, CR,PER,104649,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Napoli(1928)
BVE0443169, CR,PER,104572,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Novara(1929)
BVE0443169, CR,PER,104571,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Pesaro(1929)
BVE0443169, CR,PER,104655,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Roma(1929)
BVE0443169, CR,PER,104569,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Siracusa(1929)
BVE0443169, CR,PER,104570,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Spezia(1929)
BVE0443169, CR,PER,104654,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Torino(1929)
BVE0443169, CR,PER,104568,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Trieste(1929)
BVE0443169, CR,PER,104567,1929,A.UFF     ,5.33                    ,            ,                    ,Provincia di Vercelli(1929)
BVE0443169, CR,PER,104642,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Brescia(1930)
BVE0443169, CR,PER,104643,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Campobasso(1930)
BVE0443169, CR,PER,104644,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Como(1930)
BVE0443169, CR,PER,104646,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Cremona(1930)
BVE0443169, CR,PER,104645,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Genova(1930)
BVE0443169, CR,PER,104598,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Gorizia(1930)
BVE0443169, CR,PER,104597,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Jonio(1930)
BVE0443169, CR,PER,104638,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Messina(1930)
BVE0443169, CR,PER,104592,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Napoli(1930)
BVE0443169, CR,PER,104593,1930,A.UFF     ,5.33                    ,            ,                    ,"Provincia di Napoli, volume 2(1930)"
BVE0443169, CR,PER,104595,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Nuoro(1930)
BVE0443169, CR,PER,104594,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Parma(1930)
BVE0443169, CR,PER,104596,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Pavia(1930)
BVE0443169, CR,PER,104578,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Perugia(1930)
BVE0443169, CR,PER,104579,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Pescara(1930)
BVE0443169, CR,PER,104583,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Pisa(1930)
BVE0443169, CR,PER,104581,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Pistoia(1930)
BVE0443169, CR,PER,104580,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Pola(1930)
BVE0443169, CR,PER,104639,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Potenza(1930)
BVE0443169, CR,PER,104586,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Reggio Calabria(1930)
BVE0443169, CR,PER,104585,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Sondrio(1930)
BVE0443169, CR,PER,104584,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Teramo(1930)
BVE0443169, CR,PER,104640,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Terni(1930)
BVE0443169, CR,PER,104641,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Torino(1930)
BVE0443169, CR,PER,104590,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Trento(1930)
BVE0443169, CR,PER,104582,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Treviso(1930)
BVE0443169, CR,PER,104587,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Varese(1930)
BVE0443169, CR,PER,104588,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Venezia(1930)
BVE0443169, CR,PER,104589,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Vicenza(1930)
BVE0443169, CR,PER,104591,1930,A.UFF     ,5.33                    ,            ,                    ,Provincia di Zara(1930)
BVE0443169, CR,PER,104551,1931,A.UFF     ,5.33                    ,            ,                    ,Provincia di Bologna(1930)
